date,data,url,,
2015-09-14,"
Mahindra Group enters e-commerce space, launches M2ALL.com
",http://www.thehindu.com/business/mahindra-group-enters-ecommerce-space-launches-m2allcom/article7652108.ece,,
2015-10-02,"
Mahindra XUV500 cumulative sales crosses 1.5 lakh mark
",http://www.thehindu.com/business/Industry/mahindra-xuv500-cumulative-sales-crosses-15-lakh-mark/article7716213.ece,,
2017-05-21,"
Mahindra’s Heidfeld on the podium again
",http://www.thehindu.com/sport/motorsport/mahindras-heidfeld-on-the-podium-again/article18519944.ece,,
2015-06-23,"
Mahindra Lifespace launches Rs. 450 crore project in Bengaluru
",http://www.thehindu.com/news/cities/bangalore/mahindra-lifespace-launches-rs-450-crore-project-in-bengaluru/article7346969.ece,,
2013-01-08,"
Mahindra Reva’s next, the ‘e2o’
",http://www.thehindu.com/business/Industry/mahindra-revas-next-the-e2o/article4283745.ece,,
2014-11-13,"
Mahindra plans to launch three new vehicles in 2015
",http://www.thehindu.com/business/Industry/mahindra-plans-to-launch-three-new-vehicles-in-2015/article6594834.ece,,
2015-01-27,"
Make in U.S. vs Make in India can be a win-win: Mahindra
",http://www.thehindu.com/business/Industry/make-in-us-vs-make-in-india-can-be-a-winwin-anand-mahindra/article6826255.ece,,
2015-01-08,"
Mahindra Two Wheelers to launch 300cc super bike
",http://www.thehindu.com/business/mahindra-gusto-launched/article6768174.ece,,
2016-04-05,"
Mahindra unveils new tractor range
",http://www.thehindu.com/business/Industry/mahindra-unveils-new-tractor-range/article8437691.ece,,
2016-04-18,"
Large firms, not varsities, are the new startup garages: Anand Mahindra
",http://www.thehindu.com/news/cities/mumbai/business/large-firms-not-varsities-are-the-new-startup-garages-anand-mahindra/article8488456.ece,,
2016-02-17,"
BAE Systems picks Mahindra as partner for artillery gun deal
",http://www.thehindu.com/business/bae-systems-selects-mahindra-as-india-partner-for-howitzers-gun-deal/article8248364.ece,,
2011-03-22,"
IT demand: Mahindra Satyam moves court
",http://www.thehindu.com/business/companies/IT-demand-Mahindra-Satyam-moves-court/article14957469.ece,,
2014-11-04,"
Mahindra Lifespace enters new luxury segment
",http://www.thehindu.com/business/Industry/mahindra-lifespace-enters-new-luxury-segment/article6564226.ece,,
2013-03-05,"
Mahindra Reva to launch electric car e20 in March
",http://www.thehindu.com/business/Industry/mahindra-reva-to-launch-electric-car-e20-in-march/article4478506.ece,,
2017-05-03,"
Investment by Mahindra Group has been highly beneficial ",http://www.thehindu.com/business/investment-by-mahindra-group-has-been-highly-beneficial/article18378321.ece,,
2011-07-29,"
Mahindra Satyam, Microsoft unveil new initiative
",http://www.thehindu.com/business/companies/mahindra-satyam-microsoft-unveil-new-initiative/article2305061.ece,,
2012-02-10,"
Mahindra Satyam to acquire stake in Dion Global Solutions
",http://www.thehindu.com/business/mahindra-satyam-to-acquirestake-in-dion-global-solutions/article2879078.ece,,
2015-06-10,"
Mahindra Holidays to hike stake in Finnish Holiday Club
",http://www.thehindu.com/business/Industry/mahindra-holidays-to-hike-stake-in-finnish-holiday-club/article7299001.ece,,
2015-11-25,"
Mahindra launches XUV500 with automatic transmission
",http://www.thehindu.com/business/Industry/mahindra-launches-xuv500-with-automatic-transmission/article7915871.ece,,
2016-06-07,"
Kotak Mahindra to expand branch network
",http://www.thehindu.com/news/cities/Hyderabad/Kotak-Mahindra-to-expand-branch-network/article14388781.ece,,
2015-11-12,"
Reliance, Tata, Adani & Mahindra to gain from FDI in defence
",http://www.thehindu.com/business/Economy/reliance-tata-adani-mahindra-to-gain-from-fdi-in-defence/article7866952.ece,,
2014-04-22,"
Tech Mahindra to acquire Big Data start-up for $10 m
",http://www.thehindu.com/business/Industry/tech-mahindra-to-acquire-big-data-startup-for-10-m/article5934419.ece,,
2011-02-17,"
Mahindra Satyam agrees to settle class action suit
",http://www.thehindu.com/business/Mahindra-Satyam-agrees-to-settle-class-action-suit/article15448260.ece,,
2016-04-17,"
Mahindra to drive electric car into other European markets
",http://www.thehindu.com/business/Industry/mahindra-to-drive-electric-car-into-other-european-markets/article8486194.ece,,
2011-05-23,"
Mahindra Satyam to hire nearly 17,000 this fiscal
",http://www.thehindu.com/news/cities/Hyderabad/mahindra-satyam-to-hire-nearly-17000-this-fiscal/article2042437.ece,,
2017-08-28,"
Mahindra renames JV, unveils tractor brand
",http://www.thehindu.com/business/Industry/mahindra-renames-jv-unveils-tractor-brand/article19576475.ece,,
2016-09-12,"
Mahindra CIE to acquire Bill Forge for Rs.1331 crore
",http://www.thehindu.com/business/Industry/Mahindra-CIE-to-acquire-Bill-Forge-for-Rs.1331-crore/article14634895.ece,,
2016-04-06,"
Maximised makeover
",http://www.thehindu.com/features/metroplus/Motoring/mahindra-nuvosport-review-maximised-makeover/article8442325.ece,,
2015-04-01,"
Mahindra tractor sales fall by 31 percent in March 2015
",http://www.thehindu.com/business/Industry/mahindra-tractor-sales-fall-by-31-percent-in-march-2015/article7058042.ece,,
2013-01-08,"
Kotak Mahindra Bank serves possession notice on Deccan Chronicle Holdings
",http://www.thehindu.com/business/companies/kotak-mahindra-bank-serves-possession-notice-on-deccan-chronicle-holdings/article4287502.ece,,
2013-04-07,"
Mahindra plans bigger electric vehicle; starts R&D at Bangalore
",http://www.thehindu.com/business/Industry/mahindra-plans-bigger-electric-vehicle-starts-rd-at-bangalore/article4591271.ece,,
2015-08-26,"
Mahindra to invest Rs. 700 cr to become full range CV player
",http://www.thehindu.com/business/Industry/mahindra-to-invest-rs-700-cr-to-become-full-range-cv-player/article7582540.ece,,
2015-07-28,"
Digital sales, referrals drive growth for Mahindra Holidays
",http://www.thehindu.com/business/Industry/digital-sales-referrals-drive-growth-for-mahindra-holidays/article7474625.ece,,
2014-07-07,"
Mahindra Holidays to pick up 18.8 % stake in Finnish firm for Euro 13 m
",http://www.thehindu.com/business/Industry/mahindra-holidays-to-pick-up-188-stake-in-finnish-firm-for-euro-13-m/article6186607.ece,,
2015-09-14,"
Tech Mahindra holds placement drive at GITAM
",http://www.thehindu.com/news/cities/Hyderabad/tech-mahindra-holds-placement-drive-at-gitam/article7646083.ece,,
2017-08-24,"
Focus on small businesses to drive manufacturing: Mahindra ",http://www.thehindu.com/business/focus-on-small-businesses-to-drive-manufacturing-mahindra/article19551327.ece,,
2016-01-19,"
Kotak Mahindra Bank Q3 net at Rs 635 cr
",http://www.thehindu.com/news/cities/mumbai/business/Kotak-Mahindra-Bank-Q3-net-at-Rs-635-cr/article14005856.ece,,
2015-06-30,"
Kotak launches debit card themed on Scion of Ikshvaku book
",http://www.thehindu.com/news/cities/Hyderabad/kotak-mahindra-bank-launches-debit-card-themed-on-a-new-book/article7370525.ece,,
2011-01-04,"
Mahindra launches Thar
",http://www.thehindu.com/features/metroplus/Motoring/Mahindra-launches-Thar/article15506134.ece,,
2014-04-22,"
Mahindra Logistics gets Rs. 200 crore from Kedaara Capital
",http://www.thehindu.com/business/Industry/mahindra-logistics-gets-rs-200-crore-from-kedaara-capital/article5937765.ece,,
2015-05-27,"
Tech Mahindra tanks 14 p.c.; M-cap down Rs. 8,730 crore
",http://www.thehindu.com/business/tech-mahindra-tanks-14-pc-mcap-down-rs-8730-crore/article7251690.ece,,
2015-02-02,"
Mahindra to provide bikes to Aspar team in Moto GP
",http://www.thehindu.com/sport/other-sports/mahindra-to-provide-bikes-to-aspar-team-in-moto-gp/article6849104.ece,,
2017-03-07,"
Tech Mahindra to buy U.S.-based HCI group ",http://www.thehindu.com/business/Industry/tech-mahindra-to-buy-usbased-hci-group/article17419326.ece,,
2015-12-07,"
Anand Mahindra joins Formula E committee
",http://www.thehindu.com/business/Industry/anand-mahindra-joins-formula-e-committee/article7958544.ece,,
2015-01-30,"
Wipro, Tech Mahindra to provide 11,400 jobs: Palle
",http://www.thehindu.com/news/cities/Visakhapatnam/wipro-tech-mahindra-to-provide-11400-jobs-palle/article6836630.ece,,
2017-07-20,"
Kotak Mahindra Bank Q1 net up 23% at ₹912.73 cr ",http://www.thehindu.com/business/kotak-mahindra-bank-q1-net-up-23-at-rs-91273-cr/article19314447.ece,,
2015-09-08,"
Pininfarina’s sale to Mahindra seen in next few weeks: sources
",http://www.thehindu.com/business/Industry/pininfarinas-sale-to-mahindra-seen-in-next-few-weeks-sources/article7629929.ece,,
2015-03-26,"
Mahindra in talks to buy Italy’s Pininfarina
",http://www.thehindu.com/business/mahindra-in-talks-to-buy-italys-pininfarina/article7032724.ece,,
2013-06-15,"
Mahindras forge grand alliance with CIE of Spain
",http://www.thehindu.com/business/Industry/mahindras-forge-grand-alliance-with-cie-of-spain/article4817269.ece,,
2016-01-18,"
Mahindra ties up with Flipkart for KUV100
",http://www.thehindu.com/news/cities/mumbai/business/Mahindra-ties-up-with-Flipkart-for-KUV100/article14005088.ece,,
2016-03-09,"
Anand Mahindra awarded highest French civilian honour
",http://www.thehindu.com/news/cities/mumbai/business/anand-mahindra-awarded-highest-french-civilian-honour/article8329844.ece,,
2016-06-15,"
Mahindra Two Wheelers launches Gusto 125 in 8 more states
",http://www.thehindu.com/business/Industry/Mahindra-Two-Wheelers-launches-Gusto-125-in-8-more-states/article14424058.ece,,
2014-12-04,"
Mahindra Scorpio: Level up and live on
",http://www.thehindu.com/features/metroplus/Motoring/mahindra-scorpio-level-up-and-live-on/article6661012.ece,,
2016-06-22,"
Tech Mahindra acquires UK’s BIO Agency in all-cash deal
",http://www.thehindu.com/business/Tech-Mahindra-acquires-UK%E2%80%99s-BIO-Agency-in-all-cash-deal/article14395149.ece,,
2015-05-28,"
Mahindra World City in JV with Sumitomo
",http://www.thehindu.com/business/Industry/mahindra-world-city-in-jv-with-sumitomo/article7256690.ece,,
2014-09-12,"
M&M set to launch more petrol vehicles
",http://www.thehindu.com/business/Industry/mahindra-mahindra-set-to-launch-more-petrol-vehicles/article6404320.ece,,
2016-02-01,"
Tech Mahindra Q3 net profit declines 5.7%
",http://www.thehindu.com/business/Industry/tech-mahindra-q3-net-profit-declines-57/article8179423.ece,,
2014-11-01,"
Mahindra tractor sales down 16.61% in October
",http://www.thehindu.com/business/Industry/mahindra-tractor-sales-down-1661-in-october/article6555479.ece,,
2015-06-02,"
Mahindra & Mahindra joins global auto makers’ alliance using Android platform
",http://www.thehindu.com/business/Industry/mahindra-mahindra-joins-global-auto-makers-alliance-using-android-platform/article7275017.ece,,
2013-03-07,"
Mahindra workers’ stir at Nashik facility enters third day
",http://www.thehindu.com/business/Industry/mahindra-workers-stir-at-nashik-facility-enters-third-day/article4484803.ece,,
2015-12-28,"
Pininfarina not only about car design: Tech Mahindra
",http://www.thehindu.com/news/cities/mumbai/business/pininfarina-not-only-about-car-design-tech-mahindra/article8036310.ece,,
2014-10-02,"
Mahindra Holidays to invest Rs. 500 crore to add 500 rooms this fisc
",http://www.thehindu.com/business/Industry/Mahindra-Holidays-to-invest-Rs.-500-crore-to-add-500-rooms-this-fisc/article11056145.ece,,
2014-01-18,"
Mahindra to halt production for up to 3 days in January
",http://www.thehindu.com/business/Industry/mahindra-to-halt-production-for-up-to-3-days-in-january/article5590146.ece,,
2016-11-11,"
Mahindra elevated as M&M; Chairman ",http://www.thehindu.com/business/Mahindra-elevated-as-MM-Chairman/article16325153.ece,,
2016-02-15,"
Mahindra & Mahindra to invest Rs. 8,000 crore on automotive plants in Maharashtra
",http://www.thehindu.com/business/Industry/mahindra-mahindra-to-invest-rs-8000-crore-on-automotive-plants-in-maharashtra/article8240801.ece,,
2015-10-15,"
Mahindra First Choice buys Autorisk
",http://www.thehindu.com/business/Industry/mahindra-first-choice-buys-autorisk/article7762330.ece,,
2012-04-05,"
Mahindra Powerol plans hybrid solutions
",http://www.thehindu.com/business/mahindra-powerol-plans-hybrid-solutions/article3284582.ece,,
2014-04-22,"
Mahindra Lifespace Q4 profit dips 63%
",http://www.thehindu.com/business/Industry/mahindra-lifespace-q4-profit-dips-63/article5937173.ece,,
2015-11-24,"
Mistry, Mahindra back plea for climate deal
",http://www.thehindu.com/news/national/mistry-mahindra-back-plea-for-climate-deal/article7909375.ece,,
2016-01-27,"
Mahindra Insurance eyes top 100 place in broking
",http://www.thehindu.com/business/Industry/Mahindra-Insurance-eyes-top-100-place-in-broking/article14022802.ece,,
2017-03-30,"
Kotak Mahindra Bank says open to merger, selling shares
",http://www.thehindu.com/business/Industry/kotak-mahindra-bank-says-open-to-merger-selling-shares/article17745333.ece,,
2014-10-07,"
Mahindra to buy 51 % in Peugeot Motorcycles
",http://www.thehindu.com/business/Industry/mahindra-to-buy-51-in-peugeot-motorcycles/article6478925.ece,,
2015-05-06,"
Kotak Mahindra Bank net up by 24 per cent
",http://www.thehindu.com/business/Industry/kotak-mahindra-bank-net-up-by-24-per-cent/article7173979.ece,,
2016-05-31,"
Mahindra rides on higher demand, Q4 net up 14 per cent
",http://www.thehindu.com/news/cities/mumbai/business/mahindra-rides-on-higher-demand-q4-net-up-14-per-cent/article8670609.ece,,
2011-01-21,"
Mahindra Racing ropes in foreign riders
",http://www.thehindu.com/sport/motorsport/Mahindra-Racing-ropes-in-foreign-riders/article15527603.ece,,
2016-03-24,"
Mahindra unveils Blazo truck series
",http://www.thehindu.com/news/cities/Hyderabad/mahindra-unveils-blazo-truck-series/article8391530.ece,,
2013-04-24,"
Tech Mahindra acquires Sweden-based lab
",http://www.thehindu.com/business/Industry/tech-mahindra-acquires-swedenbased-lab/article4650873.ece,,
2015-05-21,"
Mahindra picks up 33 per cent in Mitsubishi Agri
",http://www.thehindu.com/business/mahindra-picks-up-33-per-cent-in-mitsubishi-agri/article7232144.ece,,
2016-10-25,"
Mahindra to focus on premium two-wheeler segment
",http://www.thehindu.com/business/Mahindra-to-focus-on-premium-two-wheeler-segment/article15759674.ece,,
2016-07-30,"
AU College of Engineering inks pact with Tech Mahindra
",http://www.thehindu.com/news/cities/Visakhapatnam/AU-College-of-Engineering-inks-pact-with-Tech-Mahindra/article14516894.ece,,
2017-08-02,"
Mahindra Holidays eyes Sri Lanka, U.S.
",http://www.thehindu.com/business/Industry/mahindra-holidays-eyes-sri-lanka-us/article19409803.ece,,
2013-01-08,"
New electric car ‘Mahindra e20’ to be launched
",http://www.thehindu.com/business/companies/new-electric-car-mahindra-e20-to-be-launched/article4287041.ece,,
2011-09-22,"
Changing the lifestyle, the Mahindras way
",http://www.thehindu.com/business/companies/changing-the-lifestyle-the-mahindras-way/article2476809.ece,,
2014-10-29,"
Tech Mahindra Q2 Net at Rs 719.7 cr
",http://www.thehindu.com/business/Industry/tech-mahindra-q2-net-at-rs-7197-cr/article6544964.ece,,
2016-03-31,"
M&M acquires 35% in Finnish co, enters harvester business
",http://www.thehindu.com/business/Industry/mahindra-mahindra-acquires-35-in-finnish-co-enters-combine-harvester-business/article8417816.ece,,
2012-08-22,"
Mahindra Reva’s new plant in Bangalore goes on stream
",http://www.thehindu.com/business/Industry/mahindra-revas-new-plant-in-bangalore-goes-on-stream/article3808284.ece,,
2014-11-01,"
Mahindra First Choice opens workshop in Coimbatore
",http://www.thehindu.com/news/cities/Coimbatore/mahindra-first-choice-opens-workshop-in-coimbatore/article6555039.ece,,
2015-10-16,"
Mahindra Comviva enters payments banks market
",http://www.thehindu.com/business/Industry/mahindra-comviva-enters-payments-banks-market/article7770968.ece,,
2017-09-18,"
Ford, Mahindra back on table to expand reach
",http://www.thehindu.com/business/Economy/ford-mahindra-back-on-table-to-expand-reach/article19710533.ece,,
2016-07-29,"
Mahindra Holidays total income rises by 9 per cent
",http://www.thehindu.com/business/Industry/Mahindra-Holidays-total-income-rises-by-9-per-cent/article14515255.ece,,
2016-05-24,"
Tech Mahindra drops payments bank plan
",http://www.thehindu.com/business/Industry/tech-mahindra-drops-payments-bank-plan/article8641568.ece,,
2014-06-01,"
Mahindra 2-wheelers domestic sales rise 131% in May
",http://www.thehindu.com/business/Industry/mahindra-2wheelers-domestic-sales-rise-131-in-may/article6072031.ece,,
2012-09-25,"
Mahindra Quanto launched
",http://www.thehindu.com/features/metroplus/mahindra-quanto-launched/article3935226.ece,,
2015-02-13,"
Mahindra & Mahindra posts Q3 net profit of Rs. 930.32 crore
",http://www.thehindu.com/business/Industry/mahindra-mahindr-posts-q3-net-profit-of-rs-93032-crore/article6891146.ece,,
2016-10-27,"
Dharna by Mahindra employees
",http://www.thehindu.com/news/national/telangana/Dharna-by-Mahindra-employees/article15824667.ece,,
2014-06-17,"
We can be trailblazers in affordable housing, says Anand Mahindra
",http://www.thehindu.com/business/Industry/we-can-be-trailblazers-in-affordable-housing-says-anand-mahindra/article6122217.ece,,
