date,data,url,
2011-04-11,CANFINHOME - Publish Audited Results,http://profit.ndtv.com/news/market/article-canfinhome-publish-audited-results-11220,
2016-10-18,CanFin Homes Net Grows 56% To Rs 55 Crore In September Quarter,http://profit.ndtv.com/news/earnings/article-canfin-homes-net-grows-56-to-rs-55-crore-in-september-quarter-1475883,
2011-02-24,Can Fin Homes Ltd - Change in Directorate,http://profit.ndtv.com/news/market/article-can-fin-homes-ltd-change-in-directorate-8849,
2016-12-31,"Tata Motors, ICICI Bank, Can Fin Homes - Motilal Oswal's Picks For 2017",http://profit.ndtv.com/news/market/article-tata-motors-icici-bank-can-fin-homes-motilal-oswals-picks-for-2017-1643471,
2017-03-10,Canara Bank Sells 13.45% Stake In Can Fin Homes,http://profit.ndtv.com/news/corporates/article-canara-bank-sells-13-45-stake-in-can-fin-homes-1668307,
2015-02-11,Care Ratings Falls as Q3 Net Plunges 50% Sequentially,http://profit.ndtv.com/news/market/article-care-ratings-falls-as-q3-net-plunges-50-sequentially-738658,
2013-11-12,India's CARE Rating joins four others to launch global agency,http://profit.ndtv.com/news/corporates/article-indias-care-rating-joins-four-others-to-launch-global-agency-372048,
2013-12-16,Insurance premium income to grow at faster rate in FY14-18: Care Ratings,http://profit.ndtv.com/news/industries/article-insurance-premium-income-to-grow-at-faster-rate-in-fy14-18-care-ratings-375086,
2016-07-18,GST Can Lower Cost Of Logistics Industry By 20%: Care Ratings,http://profit.ndtv.com/news/economy/article-gst-can-lower-cost-of-logistics-industry-by-20-care-ratings-1432644,
2014-07-31,"Lakhs of Child Labourers in Madhya Pradesh, but Government Can Find Only 108 of Them",https://www.ndtv.com/india-news/lakhs-of-child-labourers-in-madhya-pradesh-but-government-can-find-only-108-of-them-600254,
2017-09-18,Looking For Alia Bhatt? Here's Where You Can Find Her,https://www.ndtv.com/entertainment/looking-for-alia-bhatt-heres-where-you-can-find-her-1751819,
2017-07-15,"Yes, Shah Rukh Khan Will Speak At Oxford, If He Can Find The Time",https://www.ndtv.com/world-news/yes-shah-rukh-khan-will-speak-at-oxford-if-he-can-find-the-time-1721041,
2013-12-28,"Delhi's 1.5 crore people can find a solution to anything, says Chief Minister Arvind Kejriwal: Highlights",https://www.ndtv.com/delhi-news/delhis-1-5-crore-people-can-find-a-solution-to-anything-says-chief-minister-arvind-kejriwal-highligh-546013,
2015-02-10,You Can Find Love at Workplace: Survey,https://www.ndtv.com/offbeat/you-can-find-love-at-workplace-survey-738358,
2014-03-02,Inflation mostly driven by primary articles: Care Ratings,http://profit.ndtv.com/news/economy/article-inflation-mostly-driven-by-primary-articles-care-ratings-381964,
2014-06-29,"Securitised Retail Assets Dip 6% to Rs 28,300 Crore in FY14: Care Ratings",http://profit.ndtv.com/news/industries/article-securitised-retail-assets-dip-6-to-rs-28-300-crore-in-fy14-care-ratings-574214,
2015-11-02,CARE Ratings Q2 Net Dips 28% to Rs 38 Crore,http://profit.ndtv.com/news/corporates/article-care-ratings-q2-net-dips-28-to-rs-38-crore-1239263,
2017-01-19,Care Ratings Downgrades Tata Steel's Credit Rating,http://profit.ndtv.com/news/corporates/article-care-ratings-downgrades-tata-steels-credit-rating-1650601,
2016-04-15,Credit Downgrades Jump Marginally in FY16: Care Ratings,http://profit.ndtv.com/news/corporates/article-credit-downgrades-jump-marginally-in-fy16-care-ratings-1395797,
2014-07-16,Import Duty Hike on Raw Sugar may Boost Domestic Prices: Care Ratings,http://profit.ndtv.com/news/commodities/article-import-duty-hike-on-raw-sugar-may-boost-domestic-prices-care-ratings-589164,
2014-05-20,Care Ratings Q4 Net Profit Up 16 Per Cent at Rs 41 Crore,http://profit.ndtv.com/news/corporates/article-care-ratings-q4-net-profit-up-16-per-cent-at-rs-41-crore-388942,
2013-12-08,Tariff hike alone cannot bail out distribution companies: Care Rating,http://profit.ndtv.com/news/industries/article-tariff-hike-alone-cannot-bail-out-distribution-companies-care-rating-374345,
2014-07-21,Cement Firms' Profitability to Go Up in 2014-15: Care Ratings,http://profit.ndtv.com/news/industries/article-cement-firms-profitability-to-go-up-in-2014-15-care-ratings-591677,
2014-09-10,US Drug Patent Expiries to Benefit Indian Pharma Industry: Care Ratings,http://profit.ndtv.com/news/industries/article-us-drug-patent-expiries-to-benefit-indian-pharma-industry-care-ratings-662178,
2015-07-17,CARE Ratings Posts 34% Fall in Q1 Profit,http://profit.ndtv.com/news/corporates/article-care-ratings-posts-34-fall-in-q1-profit-782555,
2016-06-08,"Combined Net Sales Of 2,900 Companies Slip 1.3% In Q4: Care Ratings",http://profit.ndtv.com/news/earnings/article-combined-net-sales-of-2-900-companies-slip-1-3-in-q4-care-ratings-1416943,
2012-02-28,Crude shock may impede India's growth: Care Ratings,http://profit.ndtv.com/news/corporates/article-crude-shock-may-impede-indias-growth-care-ratings-298718,
2015-05-14,RBI May Cut Rates by 0.25% in Policy Review: Care Ratings,http://profit.ndtv.com/news/banking-finance/article-rbi-may-cut-rates-by-0-25-in-policy-review-care-ratings-763176,
2016-06-23,Domestic Steel Industry May See Gradual Recovery: Care Ratings,http://profit.ndtv.com/news/infrastructure/article-domestic-steel-industry-may-see-gradual-recovery-care-ratings-1422399,
2013-03-20,"Care Ratings pegs FY14 GDP growth at 6%, credit pick-up at 18-19%",http://profit.ndtv.com/news/economy/article-care-ratings-pegs-fy14-gdp-growth-at-6-credit-pick-up-at-18-19-319824,
2012-01-16,"Five buzzing stocks: CMC, Hathway, SpiceJet, DCB, South Indian Bank",http://profit.ndtv.com/news/market/article-five-buzzing-stocks-cmc-hathway-spicejet-dcb-south-indian-bank-296037,
2015-07-14,"DCB Bank Net Inches up to Rs 47 Crore, Higher Taxation Weighs",http://profit.ndtv.com/news/earnings/article-dcb-bank-net-inches-up-to-rs-47-crore-higher-taxation-weighs-781467,
2015-10-14,Expansion That Spooked Investors to See Off Rivals: DCB Bank,http://profit.ndtv.com/news/corporates/article-expansion-that-spooked-investors-to-see-off-rivals-dcb-bank-1232266,
2013-12-11,"Public, private banks NPA ratio may jump to 4.5 per cent by March: Care Ratings",http://profit.ndtv.com/news/industries/article-public-private-banks-npa-ratio-may-jump-to-4-5-per-cent-by-march-care-ratings-374650,
2015-04-15,DCB Bank Surges 9% on Strong Q4,http://profit.ndtv.com/news/market/article-dcb-bank-surges-9-on-strong-q4-755078,
2015-12-24,Corporate Debt Funds Rise 3.2% in April-November: Care Ratings,http://profit.ndtv.com/news/industries/article-corporate-debt-funds-rise-3-2-in-april-november-care-ratings-1258801,
2016-04-15,DCB Bank Q4 Net Climbs 10.5% to Rs 70 Crore,http://profit.ndtv.com/news/corporates/article-dcb-bank-q4-net-climbs-10-5-to-rs-70-crore-1395815,
2016-09-20,CARE Ratings Expects Muted Response To Telecom Spectrum Auction,http://profit.ndtv.com/news/tech-media-telecom/article-care-ratings-expects-muted-response-to-telecom-spectrum-auction-1464293,
2014-01-22,DCB Bank aims to launch 300 branches in 2-3 years,http://profit.ndtv.com/news/corporates/article-dcb-bank-aims-to-launch-300-branches-in-2-3-years-378383,
2014-09-02,India's FY15 Growth Estimated at 5.2-5.5 Per Cent: Care Ratings,http://profit.ndtv.com/news/economy/article-care-ratings-says-fy15-growth-estimated-at-5-2-5-5-per-cent-advises-caution-over-q1-658151,
2015-10-14,DCB Bank Slumps 20% as Q2 Earnings Disappoint,http://profit.ndtv.com/news/market/article-dcb-slumps-20-as-q2-earnings-disappoint-1231947,
2014-01-19,Equity dilution: DCB Bank says to seek more time from RBI,http://profit.ndtv.com/news/corporates/article-equity-dilution-dcb-bank-says-to-seek-more-time-from-rbi-378109,
2016-04-18,DCB Bank Shares Jump Nearly 9% As Q4 Net Soars,http://profit.ndtv.com/news/market/article-dcb-bank-shares-jump-nearly-9-as-q4-net-soars-1396647,
2013-11-07,"Karnataka Bank, DCB jump on takeover hopes",http://profit.ndtv.com/news/market/article-karnataka-bank-dcb-jump-on-takeover-hopes-371530,
2014-04-15,DCB Bank Q4 net up 15 per cent at Rs 39 crore,http://profit.ndtv.com/news/corporates/article-dcb-bank-q4-net-up-15-per-cent-at-rs-39-crore-385621,
2016-07-14,DCB Bank Reports Rs 47 Crore Profit In April-June Quarter,http://profit.ndtv.com/news/earnings/article-dcb-bank-reports-rs-47-crore-profit-in-april-juen-quarter-1431519,
2013-10-15,DCB Bank Q2 net jumps 50 per cent to Rs 33 crore,http://profit.ndtv.com/news/corporates/article-dcb-bank-q2-net-jumps-50-per-cent-to-rs-33-crore-369591,
2014-09-30,"IDFC, DCB Bank, HDIL in Focus Today",http://profit.ndtv.com/news/cheat-sheet/article-idfc-dcb-bank-hdil-in-focus-today-672822,
2013-01-15,DCB Bank net up 72 per cent at Rs 27 crore in December quarter,http://profit.ndtv.com/news/banking-finance/article-dcb-bank-net-up-72-per-cent-at-rs-27-crore-in-december-quarter-316241,
2016-10-17,DCB Bank Hits 52-Week High On Q2 Earnings,http://profit.ndtv.com/news/market/article-dcb-bank-hits-52-week-high-on-q2-earnings-1475194,
2015-10-13,DCB Bank Posts 10% Fall in Q2 Profit,http://profit.ndtv.com/news/earnings/article-dcb-bank-posts-10-fall-in-q2-profit-1231725,
2016-01-12,DCB Bank Q3 Net Dips to Rs 41 Crore,http://profit.ndtv.com/news/corporates/article-dcb-bank-q3-net-dips-to-rs-41-crore-1264994,
2017-01-14,DCB Bank Q3 Net Up 25% To Rs 51 Crore,http://profit.ndtv.com/news/earnings/article-dcb-bank-q3-net-up-25-to-rs-51-crore-1648841,
2014-07-15,"Reliance Industries, L&T;, DCB in Focus Today",http://profit.ndtv.com/news/cheat-sheet/article-reliance-industries-l-t-dcb-in-focus-today-588388,
2016-04-26,"After Reserve Bank Push, DCB Bank Cuts Lending Rates",http://profit.ndtv.com/news/corporates/article-after-reserve-bank-push-dcb-bank-cuts-lending-rates-1399563,
2012-01-10,DCB Bank surges on buzz of strong Q3 numbers,http://profit.ndtv.com/news/earnings/article-dcb-bank-surges-on-buzz-of-strong-q3-numbers-295677,
2012-01-13,DCB bank net almost doubles in Q3 to Rs 15.6 cr,http://profit.ndtv.com/news/earnings/article-dcb-bank-net-almost-doubles-in-q3-to-rs-15-6-cr-295872,
2015-01-13,DCB Bank Q3 Net Rises 17% to Rs 43 Crore,http://profit.ndtv.com/news/corporates/article-dcb-bank-q3-net-rises-17-to-rs-43-crore-726746,
2014-02-20,DCB Bank seeks more time from RBI for equity dilution,http://profit.ndtv.com/news/corporates/article-dcb-bank-seeks-more-time-from-rbi-for-equity-dilution-381179,
2016-04-20,DCB Bank Shares Rise Nearly 6% Post Q4,http://profit.ndtv.com/news/market/article-dcb-bank-shares-rise-nearly-6-post-q4-1397482,
2016-01-13,DCB Bank Shares Surge 7% as Q3 Beats Estimates,http://profit.ndtv.com/news/market/article-dcb-bank-shares-surge-7-as-q3-beats-estimates-1265209,
2016-07-15,DCB Bank Shares Slump 7% On Earnings Disappointment,http://profit.ndtv.com/news/market/article-dcb-bank-shares-slump-7-on-earnings-disappointment-1431772,
2015-10-30,DCB Bank Says Slower Pace of Expansion will Keep Costs in Check,http://profit.ndtv.com/news/industries/article-dcb-bank-says-slower-pace-of-expansion-will-keep-costs-in-check-1238280,
2016-10-14,DCB Bank Posts 31% Rise In September Quarter Profit,http://profit.ndtv.com/news/earnings/article-dcb-bank-posts-31-rise-in-september-quarter-profit-1474378,
2014-11-02,DCB to Seek More Time From RBI to Trim Promoters' Stake,http://profit.ndtv.com/news/corporates/article-dcb-to-seek-more-time-from-rbi-to-trim-promoters-stake-687882,
2013-10-20,DCB Bank confident of diluting promoter shareholding by March,http://profit.ndtv.com/news/corporates/article-dcb-bank-confident-of-diluting-promoter-shareholding-by-march-369968,
2012-03-14,DCB raises Rs 94 crore via QIP route, to mop up Rs 99 crore more,http://profit.ndtv.com/news/market/article-dcb-raises-rs-94-crore-via-qip-route-to-mop-up-rs-99-crore-more-299674
2015-05-25,One or Two Large Exposures May Slip Into NPAs: DCB Bank,http://profit.ndtv.com/news/corporates/article-one-or-two-large-exposures-may-slip-into-npas-dcb-bank-765967,
2014-01-15,DCB Bank's December quarter net rises 33 per cent,http://profit.ndtv.com/news/corporates/article-dcb-banks-december-quarter-net-rises-33-per-cent-377776,
2017-02-07,"Trading Calls: Buy Equitas Holdings, SBI; Sell ICICI Bank, Say Experts",http://profit.ndtv.com/news/market/article-trading-calls-buy-equitas-holdings-sbi-sell-icici-bank-say-experts-1656717,
2016-04-05,"Equitas Holdings IPO Opens: Valuations Attractive, But Should You Invest?",http://profit.ndtv.com/news/ipo/article-equitas-holdings-ipo-opens-valuations-attractive-but-should-you-invest-1338810,
2016-09-02,Equitas To Launch Small Finance Bank Operations From September 5,http://profit.ndtv.com/news/banking-finance/article-equitas-to-launch-small-finance-bank-operations-from-september-5-1453862,
2015-10-16,DCB Bank Shares Rebound After Management Tones Down Expansion Plan,http://profit.ndtv.com/news/market/article-dcb-bank-shares-rebound-after-management-tones-down-expansion-plan-1232924,
2016-07-05,RBI Restricts Foreign Investors From Buying Equitas Holdings Shares,http://profit.ndtv.com/news/corporates/article-rbi-restricts-foreign-investors-from-buying-equitas-holdings-shares-1428349,
2015-10-16,"Equitas Files IPO Papers to Raise Rs 1,200 Cr: Report",http://profit.ndtv.com/news/corporates/article-equitas-files-ipo-papers-to-raise-rs-1-200-cr-report-1233108,
2016-01-11,"Equitas Holding, GNA Axles Get Sebi Nod for IPO",http://profit.ndtv.com/news/market/article-equitas-holding-g-n-a-axles-get-sebi-nod-for-ipo-1264623,
2016-04-04,Equitas Holdings Mops Up Rs 652 Crore From Anchor Investors,http://profit.ndtv.com/news/corporates/article-equitas-holdings-mops-up-rs-652-crore-from-anchor-investors-1338713,
2016-04-20,Equitas Holdings To Make Stock Market Debut On Thursday,http://profit.ndtv.com/news/market/article-equitas-holdings-to-make-stock-market-debut-on-thursday-1397646,
2014-07-14,DCB Bank Posts 4.6 Per Cent Rise in Q1 Profit,http://profit.ndtv.com/news/corporates/article-dcb-bank-posts-4-6-per-cent-rise-in-q1-profit-588281,
2016-04-25,Equitas Sells Additional 4% Stake To Franklin Templeton,http://profit.ndtv.com/news/corporates/article-equitas-sells-additional-4-stake-to-franklin-templeton-1399275,
2016-07-01,Equitas Holdings Surges As RBI Grants Small Finance Bank Licence,http://profit.ndtv.com/news/market/article-equitas-holdings-surges-as-rbi-grants-small-finance-bank-licence-1426790,
2016-04-07,"Equitas Holdings Sees Strong Demand For Rs 2,200 Crore IPO",http://profit.ndtv.com/news/ipo/article-equitas-holdings-sees-strong-demand-for-rs-2-200-crore-ipo-1339904,
2016-10-24,"Buy Karur Vysya Bank, Bata, Equitas Holdings: Analysts",http://profit.ndtv.com/news/market/article-buy-karur-vysya-bank-bata-equitas-holdings-analysts-1478171,
2016-03-29,"Equitas Holdings IPO Next Week Eyes Up To Rs 2,176 Crore",http://profit.ndtv.com/news/corporates/article-equitas-holdings-ipo-next-week-eyes-up-to-rs-2-176-crore-1291962,
2016-04-21,Equitas Holdings Makes Blockbuster Debut, Shares Jump 33%,http://profit.ndtv.com/news/market/article-equitas-holdings-makes-blockbuster-debut-shares-jump-33-1397871
2016-07-01,"Equitas Gets Final Licence From RBI, To Launch Bank Soon",http://profit.ndtv.com/news/corporates/article-equitas-holdings-hopes-to-launch-banking-services-soon-1426938,
2016-09-06,Equitas Small Finance Bank Begins Operations From Chennai,http://profit.ndtv.com/news/banking-finance/article-equitas-small-finance-bank-begins-operations-from-chennai-1455159,
2016-07-25,Equitas Holdings Shares Rally On Q1 Performance,http://profit.ndtv.com/news/market/article-equitas-holdings-shares-rally-on-q1-performance-1435736,
2016-03-21,"Equitas Plans To Launch IPO Next Month, May Raise Rs 2,000 Crore",http://profit.ndtv.com/news/ipo/article-equitas-plans-to-launch-ipo-next-month-may-raise-rs-2-000-crore-1289264,
2016-04-05,Equitas Holdings IPO Subscribed 9% On Day 1,http://profit.ndtv.com/news/corporates/article-equitas-holdings-ipo-subscribed-9-on-day-1-1339145,
2016-04-07,Equitas Holdings IPO Fully Subscribed,http://profit.ndtv.com/news/market/article-equitas-holdings-ipo-fully-subscribed-1339755,
2016-04-04,"Equitas Holdings To Hit Markets Tomorrow; To Mop-Up Rs 2,200 Crore",http://profit.ndtv.com/news/ipo/article-equitas-holdings-to-hit-markets-tomorrow-to-mop-up-rs-2-200-crore-1335738,
2016-05-06,Equitas Holdings Net Jumps 28% To Rs 47 Crore In Q4,http://profit.ndtv.com/news/earnings/article-equitas-holdings-net-jumps-28-to-rs-47-crore-in-q4-1403643,
2016-10-10,"Sharda Cropchem, Equitas Among Top Stock Trading Bets From Analysts",http://profit.ndtv.com/news/market/article-sharda-cropchem-equitas-among-top-stock-trading-bets-from-analysts-1472278,
2016-04-21,RBI Caps Foreign Shareholding in Equitas Holdings,http://profit.ndtv.com/news/corporates/article-rbi-caps-foreign-shareholding-in-equitas-holdings-1397853,
2016-04-28,Does Ujjivan Financial Services Score Over Equitas? Read Before You Invest,http://profit.ndtv.com/news/ipo/article-does-ujjivan-financial-services-score-over-equitas-read-before-you-invest-1400376,
2015-11-16,Sebi Seeks Clarification on Equitas Holding IPO,http://profit.ndtv.com/news/market/article-sebi-seeks-clarification-on-equitas-holding-ipo-1243983,
2015-11-02,Escorts Tractor Sales Down 31.5% in October,http://profit.ndtv.com/news/corporates/article-escorts-tractor-sales-down-31-5-in-october-1239051,
2016-02-01,"Escorts Tractor Sales Down 6.79% at 3,140 Units in January",http://profit.ndtv.com/news/corporates/article-escorts-tractor-sales-down-6-79-at-3-140-units-in-january-1272478,
2016-05-12,"Buy Tata Motors, Axis Bank; Sell Idea Cellular: Pradip Hotchandani",http://profit.ndtv.com/news/market/article-buy-tata-communications-escorts-sell-idea-cellular-pradip-hotchandani-1405189,
2014-07-29,Escorts Posts 41.5 Per Cent Decline in Q1 Profit,http://profit.ndtv.com/news/corporates/article-escorts-posts-41-5-per-cent-decline-in-q1-profit-595636,
2016-03-01,Escorts Tractor Sales Down 5% in February,http://profit.ndtv.com/news/corporates/article-escorts-tractor-sales-down-5-in-february-1283017,
2016-07-08,Cannot Pass Blanket Stay Order On Fine On Escorts Hospital: Delhi High Court,https://www.ndtv.com/delhi-news/cannot-pass-blanket-stay-order-on-fine-on-escorts-hospital-delhi-high-court-1429477,
2013-02-01,Police escorts attacked by undertrial in jail premises in Mumbai,https://www.ndtv.com/cities/police-escorts-attacked-by-undertrial-in-jail-premises-in-mumbai-512105,
2015-11-02,Escorts Posts Profit of Rs 16 Crore in Q2,http://profit.ndtv.com/news/earnings/article-escorts-posts-profit-of-rs-16-crore-in-q2-1239131,
2015-08-06,Escorts Posts 6% Rise in Q1 Profit,http://profit.ndtv.com/news/earnings/article-escorts-posts-6-rise-in-q1-profit-1204560,
2011-02-04,Escorts - Annual General Meeting,http://profit.ndtv.com/news/market/article-escorts-annual-general-meeting-7459,
2015-02-20,"Mumbai: Cop Protects Woman From Abusive Auto Driver, Escorts Her Home",https://www.ndtv.com/mumbai-news/mumbai-cop-protects-woman-from-abusive-auto-driver-escorts-her-home-740982,
2012-02-03,Escorts Q1 net profit dips 57% to Rs 10.86 crore,http://profit.ndtv.com/news/market/article-escorts-q1-net-profit-dips-57-to-rs-10-86-crore-297096,
2014-05-28,Escorts March Quarter Net Falls 15% at Rs 32 Cr,http://profit.ndtv.com/news/corporates/article-escorts-march-quarter-net-falls-15-at-rs-32-cr-389750,
2016-04-13,"M&M;, Escorts Shares Jump On Normal Monsoon Forecast",http://profit.ndtv.com/news/market/article-m-m-escorts-shares-jump-on-normal-monsoon-forecast-1394984,
2011-07-19,"INS Godavari prevents pirate attack, escorts Greek ship",https://www.ndtv.com/india-news/ins-godavari-prevents-pirate-attack-escorts-greek-ship-462116,
2016-02-02,Escorts Q3 Net Dips 43%,http://profit.ndtv.com/news/corporates/article-escorts-q3-net-dips-43-1272902,
2011-02-04,"Escorts Ltd - AGM on Feb 11, 2011",http://profit.ndtv.com/news/market/article-escorts-ltd-agm-on-feb-11-2011-7460,
2011-02-16,Escorts Finance Ltd - Change in Directorate & Registered Office,http://profit.ndtv.com/news/market/article-escorts-finance-ltd-change-in-directorate-registered-office-8202,
2013-08-14,Rakesh Jhunjhunwala buys 6.21 lakh shares of Escorts, stock jumps 20 per cent,http://profit.ndtv.com/news/market/article-rakesh-jhunjhunwala-buys-6-21-lakh-shares-of-escorts-stock-jumps-20-per-cent-325840
2014-01-02,Escorts tractor sales down 3.8% in December,http://profit.ndtv.com/news/industries/article-escorts-tractor-sales-down-3-8-in-december-376509,
2016-07-28,Escorts Q1 Net Up 33.5% At Rs 47 Crore,http://profit.ndtv.com/news/earnings/article-escorts-q1-net-up-33-5-at-rs-47-crore-1437306,
2016-04-07,Escorts Appoints Ravi Menon CEO of Its Agri Machinery Business,http://profit.ndtv.com/news/corporates/article-escorts-appoints-ravi-menon-ceo-of-its-agri-machinery-business-1339747,
2015-08-12,"Rakesh Jhunjhunwala Hikes Stake in Escorts, Shares Jump",http://profit.ndtv.com/news/market/article-rakesh-jhunjhunwala-hikes-stake-in-escorts-shares-jump-1206467,
2016-06-01,Escorts Tractor Sales Rise 10% In May,http://profit.ndtv.com/news/corporates/article-escorts-tractor-sales-rise-10-in-may-1414393,
2014-07-25,Escorts Ties Up With L&T, Finance for Vehicle Loan,http://profit.ndtv.com/news/corporates/article-escorts-ties-up-with-l-t-finance-for-vehicle-loan-593824
2015-02-11,Escorts Q3 Net Falls Over 21% to Rs 35.6 Cr,http://profit.ndtv.com/news/corporates/article-escorts-q3-net-falls-over-21-to-rs-35-6-cr-738809,
2015-12-01,Escorts Tractor Sales Up 9% in November,http://profit.ndtv.com/news/corporates/article-escorts-tractor-sales-up-9-in-november-1249688,
2016-06-22,"Escorts Rallies 15%, Hits 52-Week High On Good Monsoon Hopes",http://profit.ndtv.com/news/market/article-escorts-rallies-14-hits-52-week-high-on-good-monsoon-hopes-1421965,
2015-02-06,"No lal battis or police escorts for cars, decides Arvind Kejriwal's new cabinet",https://www.ndtv.com/india-news/no-lal-battis-or-police-escorts-for-cars-decides-arvind-kejriwals-new-cabinet-546030,
2017-09-06,Escorts Unveil New Tractor Series In India And An Electric Tractor Concept                                    ,https://auto.ndtv.com/news/escorts-unveil-new-tractor-series-in-india-and-an-electric-tractor-concept-1746826,
2014-04-10,Escorts gains, billionaire Jhunjhunwala raises stake,http://profit.ndtv.com/news/market/article-escorts-gains-billionaire-jhunjhunwala-raises-stake-385198
2017-02-16,"Trading Calls: Buy Hexaware Tech, Ashok Leyland, Escorts, Says Experts",http://profit.ndtv.com/news/market/article-trading-calls-buy-hexaware-tech-ashok-leyland-escorts-says-experts-1660001,
2014-10-09,Escorts Implements VRS, 350 Employees Leave Company,http://profit.ndtv.com/news/corporates/article-escorts-implements-vrs-350-employees-leave-company-677197
2015-05-28,Escorts Q4 Net Profit Dips 60% to Rs 13 Crore,http://profit.ndtv.com/news/corporates/article-escorts-q4-net-profit-dips-60-to-rs-13-crore-766742,
2017-07-12,IIFA Awards 2017: Salman Khan Escorts Stepmother Helen To New York,https://www.ndtv.com/india-news/iifa-2017-salman-khan-escorts-stepmother-helen-to-new-york-1723684,
2012-05-11,Escorts net profit down 75% in Jan-Mar quarter,http://profit.ndtv.com/news/earnings/article-escorts-net-profit-down-75-in-jan-mar-quarter-304019,
2015-06-24,Escorts Ties Up With Cognizant to Modernise Tech Landscape,http://profit.ndtv.com/news/corporates/article-escorts-ties-up-with-cognizant-to-modernise-tech-landscape-774849,
2012-09-11,Traffic cop beaten up by senior J&K, minister's escorts in Srinagar,https://www.ndtv.com/srinagar-news/traffic-cop-beaten-up-by-senior-j-k-ministers-escorts-in-srinagar-498966
2016-08-12,Escorts Limited Divests From Auto Products Business                                    ,https://auto.ndtv.com/news/escorts-limited-divests-from-auto-products-business-1443340,
2016-03-03,Future Group to Partner Retailers to Sell its Products,http://profit.ndtv.com/news/corporate-news/article-future-group-to-partner-retailers-to-sell-its-products-1283670,
2017-05-16,Future Group Ties Up With Khimji Ramdas Group For Gulf Foray,http://profit.ndtv.com/news/corporates/article-future-group-ties-up-with-khimji-ramdas-group-for-gulf-foray-1694186,
2015-04-16,"Future Group, Bharti Retail in Talks for Partnership: Report",http://profit.ndtv.com/news/industries/article-future-group-bharti-retail-in-talks-for-partnership-report-755508,
2013-03-26,"L&T;, Generali and Future Group sign non-binding term sheet for merger of general insurance businesses",http://profit.ndtv.com/news/corporates/article-l-t-generali-and-future-group-sign-non-binding-term-sheet-for-merger-of-general-insurance-businesses-320058,
2016-09-19,Heritage Foods In Talks With Future Group For Stake Sale,http://profit.ndtv.com/news/corporates/article-heritage-foods-in-talks-with-future-group-for-stake-sale-1460971,
2016-05-19,Future Consumer Enterprise Q4 Loss At Rs 25.82 Crore,http://profit.ndtv.com/news/corporates/article-future-consumer-enterprise-q4-loss-at-rs-25-82-crore-1408026,
2015-05-16,Future Consumer to Buy Majority Stake in MNS Foods,http://profit.ndtv.com/news/corporates/article-future-consumer-to-buy-majority-stake-in-mns-foods-763666,
2016-06-21,Competition Commission Approves Future Consumer-Grasim Deal,http://profit.ndtv.com/news/corporates/article-competition-commission-approves-future-consumer-grasim-deal-1421681,
2014-05-20,New Government Must Frame Fresh Policy on Retail: Future Group Chief,http://profit.ndtv.com/news/corporates/article-new-government-must-frame-fresh-policy-on-retail-future-group-chief-388951,
2015-05-25,Grasim Sells Consumer Products Business to Future Group,http://profit.ndtv.com/news/corporates/article-grasim-sells-consumer-products-business-to-future-group-765877,
2015-10-09,Future Group Ties Up With Baba Ramdev's Patanjali Ayurved,http://profit.ndtv.com/news/industries/article-future-group-ties-up-with-baba-ramdevs-patanjali-ayurved-1230339,
2015-02-02,"Aditya Birla, Future Group Apply for Payments Bank Licenses",http://profit.ndtv.com/news/banking-finance/article-aditya-birla-future-group-apply-for-payments-bank-licenses-736358,
2016-11-07,"Future Group To Acquire Heritage Foods' Retail, Allied Businesses",http://profit.ndtv.com/news/corporates/article-future-group-to-acquire-heritage-foods-retail-allied-businesses-1622527,
2015-08-21,Future Group Firm Sells 2.02% Stake in Pantaloons,http://profit.ndtv.com/news/corporates/article-future-group-firm-sells-2-02-stake-in-pantaloons-1209668,
2012-02-06,"Godrej, Future Group chalk out expansion in gourmet food retail",http://profit.ndtv.com/news/corporates/article-godrej-future-group-chalk-out-expansion-in-gourmet-food-retail-297295,
2015-12-27,Future Consumer Enterprise Plans to Raise Rs 368 Crore,http://profit.ndtv.com/news/corporates/article-future-consumer-enterprise-plans-to-raise-rs-368-crore-1259450,
2015-12-23,Future Consumer to Consider FMCG Distribution via Franchise,http://profit.ndtv.com/news/corporates/article-future-consumer-to-consider-fmcg-distribution-via-franchise-1258151,
2015-02-19,Future Group Picks Up 51% Stake in Sublime Foods,http://profit.ndtv.com/news/corporates/article-future-group-picks-up-51-stake-in-sublime-foods-740912,
2016-09-13,Future Enterprises Q1 Net Profit At Rs 315.48 Crore,http://profit.ndtv.com/news/earnings/article-future-enterprises-q1-net-profit-at-rs-315-48-crore-1458017,
2015-12-10,BNP Paribas Sells Rs113 Crore Worth of Shares in Future Group Firm,http://profit.ndtv.com/news/corporates/article-bnp-paribas-sells-rs113-crore-worth-of-shares-in-future-group-firm-1253518,
2012-06-20,"Future Group to sell stake in supply chain, stationery joint ventures",http://profit.ndtv.com/news/corporates/article-future-group-to-sell-stake-in-supply-chain-stationery-joint-ventures-306584,
2014-10-13,"Amazon, Future Group Enter Into Strategic Partnership",http://profit.ndtv.com/news/corporates/article-amazon-future-group-enter-into-strategic-partnership-678543,
2014-11-21,Future Group Acquires Supermarket Chain Nilgiris,http://profit.ndtv.com/news/corporates/article-future-group-acquires-supermarket-chain-nilgiris-700839,
